"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
70,90,0.2,"TT",10.5452809993687
110,90,0.2,"TT",18.2647110693088
120,70,0.2,"TT",20.1026157662815
60,70,0.2,"TT",11.4721417975404
90,100,0.2,"TT",19.1706170001931
90,40,0.2,"TT",16.8939732160862
90,70,0.2,"TT",12.9277142435191
70,50,0.2,"TT",15.1251735602502
110,50,0.2,"TT",16.5765590246073
70,90,0.2,"TT",13.3889347224453
110,90,0.2,"TT",17.6409097601341
120,70,0.2,"TT",17.9197073288973
60,70,0.2,"TT",12.2908698073172
90,100,0.2,"TT",18.3089411410038
90,40,0.2,"TT",15.9898344297211
90,70,0.2,"TT",12.0703199892237
70,50,0.2,"TT",18.4882024856614
110,50,0.2,"TT",16.292033314837
70,90,0.2,"TT",10.8529668213215
110,90,0.2,"TT",20.3200847177682
120,70,0.2,"TT",18.131180915149
60,70,0.2,"TT",11.1697761126679
90,100,0.2,"TT",17.1951662339797
90,40,0.2,"TT",17.5365944432791
90,70,0.2,"TT",12.5240830195686
70,50,0.2,"TT",17.1443658293713
110,50,0.2,"TT",15.3441282462572
70,90,0.2,"TT",12.9068716398276
110,90,0.2,"TT",19.4976184397061
120,70,0.2,"TT",16.9878468538428
60,70,0.2,"TT",10.4135933026942
90,100,0.2,"TT",16.6793302072656
90,40,0.2,"TT",17.7497271567079
90,70,0.2,"TT",13.2211226126522
70,50,0.2,"TT",17.2950123569384
110,50,0.2,"TT",16.8040831484532
70,90,0.2,"TT",13.0487090480177
110,90,0.2,"TT",20.6719882060194
120,70,0.2,"TT",19.5099983622876
60,70,0.2,"TT",13.2568307030945
90,100,0.2,"TT",16.0769110285412
90,40,0.2,"TT",15.8699584521477
90,70,0.2,"TT",12.9987863361369
70,50,0.2,"TT",16.8907092667549
110,50,0.2,"TT",16.1225338979388
70,90,0.2,"TT",12.0858461795858
110,90,0.2,"TT",18.15960200941
120,70,0.2,"TT",19.3402207040036
60,70,0.2,"TT",11.2618662315604
90,100,0.2,"TT",18.5128682980831
90,40,0.2,"TT",16.1753726649934
90,70,0.2,"TT",13.40628014476
70,50,0.2,"TT",15.9373406543079
110,50,0.2,"TT",16.665316968222
70,90,0.2,"TT",12.3048832237764
110,90,0.2,"TT",18.0252609751775
120,70,0.2,"TT",18.7442737500009
60,70,0.2,"TT",13.3190980982205
90,100,0.2,"TT",17.6193526839483
90,40,0.2,"TT",17.9799756762389
90,70,0.2,"TT",13.0589240177335
70,50,0.2,"TT",16.5399240643643
110,50,0.2,"TT",17.910539883432
70,90,0.2,"TT",13.0116533750454
110,90,0.2,"TT",19.0074986431404
120,70,0.2,"TT",18.2793371773989
60,70,0.2,"TT",12.064803682449
90,100,0.2,"TT",17.9590172301734
90,40,0.2,"TT",17.7773210436881
90,70,0.2,"TT",12.3619116236643
70,50,0.2,"TT",16.3754767726543
110,50,0.2,"TT",17.3371746053812
70,90,0.2,"TT",12.9102342875325
110,90,0.2,"TT",18.9174527382955
120,70,0.2,"TT",18.0753833282837
60,70,0.2,"TT",14.2563361720609
90,100,0.2,"TT",16.1371994619916
90,40,0.2,"TT",17.0884539918928
90,70,0.2,"TT",11.9718552102961
70,50,0.2,"TT",15.6371614758625
110,50,0.2,"TT",17.4135420513999
70,90,0.2,"TT",11.6209949478859
110,90,0.2,"TT",18.7978767413631
120,70,0.2,"TT",17.5962987174024
60,70,0.2,"TT",11.9438873676364
90,100,0.2,"TT",18.1471351389576
90,40,0.2,"TT",18.3731257393253
90,70,0.2,"TT",10.7050624309537
70,50,0.2,"TT",16.6506395209
110,50,0.2,"TT",17.2490086992325
70,90,0.2,"TT",10.402823351241
110,90,0.2,"TT",18.9417926800526
120,70,0.2,"TT",18.0790473138584
60,70,0.2,"TT",14.2144921784642
90,100,0.2,"TT",18.1736882197113
90,40,0.2,"TT",14.9603784578418
90,70,0.2,"TT",11.3352708391527
70,50,0.2,"TT",17.9212461419517
110,50,0.2,"TT",15.9415839674144
70,90,0.2,"TT",10.3581252831297
110,90,0.2,"TT",20.5663747650483
120,70,0.2,"TT",18.7555560157699
60,70,0.2,"TT",11.6318897016732
90,100,0.2,"TT",16.703692021127
90,40,0.2,"TT",15.9440854397716
90,70,0.2,"TT",11.8094042304483
70,50,0.2,"TT",15.5917879076398
110,50,0.2,"TT",19.0217662331072
70,90,0.2,"TT",13.4707161286938
110,90,0.2,"TT",17.1181764530114
120,70,0.2,"TT",18.0098479706348
60,70,0.2,"TT",13.8267002124249
90,100,0.2,"TT",17.8428580647321
90,40,0.2,"TT",18.5306077042218
90,70,0.2,"TT",11.2618852757509
70,50,0.2,"TT",17.7995723883219
110,50,0.2,"TT",16.5860393704036
70,90,0.2,"TT",12.7911795080495
110,90,0.2,"TT",19.2773201049273
120,70,0.2,"TT",17.7772512285851
60,70,0.2,"TT",13.4230290218671
90,100,0.2,"TT",17.4839237140684
90,40,0.2,"TT",15.5592624821945
90,70,0.2,"TT",11.8660312173991
70,50,0.2,"TT",16.1512382846082
110,50,0.2,"TT",17.195240646161
70,90,0.2,"TT",13.0306245664491
110,90,0.2,"TT",18.864059662118
120,70,0.2,"TT",18.3108209177806
60,70,0.2,"TT",11.8241160595654
90,100,0.2,"TT",17.9982103647974
90,40,0.2,"TT",16.8261980515741
90,70,0.2,"TT",12.398129389983
70,50,0.2,"TT",16.3140325734902
110,50,0.2,"TT",17.3041444616701
70,90,0.2,"TT",13.4059875784002
110,90,0.2,"TT",17.976745225397
120,70,0.2,"TT",18.7906074668543
60,70,0.2,"TT",13.4860393645205
90,100,0.2,"TT",18.8399873982416
90,40,0.2,"TT",18.3314295153795
90,70,0.2,"TT",11.5774908905966
70,50,0.2,"TT",18.1540489552523
110,50,0.2,"TT",15.2360126046966
70,90,0.2,"TT",12.2021317407064
110,90,0.2,"TT",19.9735824646293
120,70,0.2,"TT",17.5934514614273
60,70,0.2,"TT",11.7862354338437
90,100,0.2,"TT",17.8868116912833
90,40,0.2,"TT",17.3660949000374
90,70,0.2,"TT",11.9037468804801
70,50,0.2,"TT",17.9429130492642
110,50,0.2,"TT",16.2428541532509
70,90,0.2,"TT",11.8143814694975
110,90,0.2,"TT",20.1854483421094
120,70,0.2,"TT",18.2834036213601
60,70,0.2,"TT",11.8969365300357
90,100,0.2,"TT",18.3225483093873
90,40,0.2,"TT",17.9609558361103
90,70,0.2,"TT",14.3252983619579
70,50,0.2,"TT",18.9449308753398
110,50,0.2,"TT",15.7318995815865
70,90,0.2,"TT",13.5347647435946
110,90,0.2,"TT",18.6913103397147
120,70,0.2,"TT",18.510438448877
60,70,0.2,"TT",11.6269022309882
90,100,0.2,"TT",18.3663774838701
90,40,0.2,"TT",15.2893290848969
90,70,0.2,"TT",10.4814925155961
70,50,0.2,"TT",17.1846571428395
110,50,0.2,"TT",14.6033516082607
70,90,0.2,"TT",13.6037912458613
110,90,0.2,"TT",20.6435460258394
120,70,0.2,"TT",18.4303261295905
60,70,0.2,"TT",12.6356176806263
90,100,0.2,"TT",16.7349846299161
90,40,0.2,"TT",17.1769469449565
90,70,0.2,"TT",12.0218986614382
70,50,0.2,"TT",17.2692536461929
110,50,0.2,"TT",16.8152612176476
70,90,0.2,"TT",11.3946461367349
110,90,0.2,"TT",20.6367649037487
120,70,0.2,"TT",18.0349863246864
60,70,0.2,"TT",14.0409948022472
90,100,0.2,"TT",18.2921955886488
90,40,0.2,"TT",18.5087648867813
90,70,0.2,"TT",11.5191552274246
70,50,0.2,"TT",18.0557819991303
110,50,0.2,"TT",14.8831808064125
70,90,0.2,"TT",10.4106645228947
110,90,0.2,"TT",18.7623580756645
120,70,0.2,"TT",18.2057155672705
60,70,0.2,"TT",12.4062718273853
90,100,0.2,"TT",18.7115587562133
90,40,0.2,"TT",18.0446341724995
90,70,0.2,"TT",11.5570341970685
70,50,0.2,"TT",17.2499266357284
110,50,0.2,"TT",17.5755873584259
70,90,0.2,"TT",10.9319433494026
110,90,0.2,"TT",18.8386993141924
120,70,0.2,"TT",19.2166862360105
60,70,0.2,"TT",12.9077363761894
90,100,0.2,"TT",16.7205581862846
90,40,0.2,"TT",17.5060064743792
90,70,0.2,"TT",12.3181824127564
70,50,0.2,"TT",15.8483967553412
110,50,0.2,"TT",14.4809724521104
70,90,0.2,"TT",10.6851649916373
110,90,0.2,"TT",19.0605046917817
120,70,0.2,"TT",17.3360210344631
60,70,0.2,"TT",12.7984965876259
90,100,0.2,"TT",17.800084233405
90,40,0.2,"TT",17.2160749616169
90,70,0.2,"TT",10.7917806549302
70,50,0.2,"TT",16.3803735436404
110,50,0.2,"TT",14.9581711106065
70,90,0.2,"TT",12.4484966174929
110,90,0.2,"TT",19.3495212122255
120,70,0.2,"TT",18.6961269010079
60,70,0.2,"TT",14.420653873294
90,100,0.2,"TT",17.6272397317985
90,40,0.2,"TT",16.2912307566739
90,70,0.2,"TT",12.2280033723616
70,50,0.2,"TT",15.595071105507
110,50,0.2,"TT",16.9046548537889
70,90,0.2,"TT",12.6648795650417
110,90,0.2,"TT",18.9971691624828
120,70,0.2,"TT",17.9121566083078
60,70,0.2,"TT",13.5485797849428
90,100,0.2,"TT",18.8173099753286
90,40,0.2,"TT",18.3445285861778
90,70,0.2,"TT",12.5335861975518
70,50,0.2,"TT",18.2155250689229
110,50,0.2,"TT",16.8283867909505
70,90,0.2,"TT",12.971340890838
110,90,0.2,"TT",18.9585726744507
120,70,0.2,"TT",18.2944728374879
60,70,0.2,"TT",11.8425132691197
90,100,0.2,"TT",18.3330595066391
90,40,0.2,"TT",17.4006520033206
90,70,0.2,"TT",10.4162654921203
70,50,0.2,"TT",13.8563570361946
110,50,0.2,"TT",16.4752106956124
70,90,0.2,"TT",12.6140037409121
110,90,0.2,"TT",17.6993415888586
120,70,0.2,"TT",20.9942318418299
60,70,0.2,"TT",10.7934324686213
90,100,0.2,"TT",18.1815653317968
90,40,0.2,"TT",17.7102322737679
90,70,0.2,"TT",11.3619181647051
70,50,0.2,"TT",16.21149457898
110,50,0.2,"TT",15.7160166572982
70,90,0.2,"TT",13.833310779651
110,90,0.2,"TT",18.9635971565428
120,70,0.2,"TT",18.1893385938453
60,70,0.2,"TT",11.0890306264903
90,100,0.2,"TT",18.4717766077091
90,40,0.2,"TT",17.656746558943
90,70,0.2,"TT",11.8983013288032
70,50,0.2,"TT",16.0392865227826
110,50,0.2,"TT",17.6684517854453
70,90,0.2,"TT",12.2658112168171
110,90,0.2,"TT",20.8047325120444
120,70,0.2,"TT",17.8568280374084
60,70,0.2,"TT",10.7361946003646
90,100,0.2,"TT",18.8200332346174
90,40,0.2,"TT",16.536060921513
90,70,0.2,"TT",11.8397269179812
70,50,0.2,"TT",15.8433985106231
110,50,0.2,"TT",15.295375594374
70,90,0.2,"TT",12.2377163556287
110,90,0.2,"TT",19.7756343497836
120,70,0.2,"TT",19.9916427254367
60,70,0.2,"TT",10.9056353886411
90,100,0.2,"TT",16.8893613136598
90,40,0.2,"TT",19.8641419178986
90,70,0.2,"TT",12.5137642588911
70,50,0.2,"TT",17.1615279176566
110,50,0.2,"TT",15.6295262115463
70,90,0.2,"TT",12.9811652202509
110,90,0.2,"TT",17.1227389323973
120,70,0.2,"TT",18.3985379969748
60,70,0.2,"TT",12.479303463864
90,100,0.2,"TT",18.0892567513717
90,40,0.2,"TT",16.6182056231066
90,70,0.2,"TT",12.8466044187261
70,50,0.2,"TT",16.3753838874904
110,50,0.2,"TT",17.8761279411009
70,90,0.2,"TT",13.1472438182453
110,90,0.2,"TT",18.6702152290522
120,70,0.2,"TT",21.829982634527
60,70,0.2,"TT",12.5631442824607
90,100,0.2,"TT",18.6376640216734
90,40,0.2,"TT",17.0288654673594
90,70,0.2,"TT",11.5865611053624
70,50,0.2,"TT",15.3373665664712
110,50,0.2,"TT",14.0149642568013
70,90,0.2,"TT",12.824501520312
110,90,0.2,"TT",18.8415234664436
120,70,0.2,"TT",19.0226443851062
60,70,0.2,"TT",14.2414675785954
90,100,0.2,"TT",17.8058501309464
90,40,0.2,"TT",16.7129735599886
90,70,0.2,"TT",12.0395367502586
70,50,0.2,"TT",18.447025959328
110,50,0.2,"TT",16.9905191585501
70,90,0.2,"TT",13.4651573464401
110,90,0.2,"TT",18.2332454998953
120,70,0.2,"TT",18.8987573002372
60,70,0.2,"TT",13.6399904060978
90,100,0.2,"TT",16.3444205220808
90,40,0.2,"TT",17.0499664337976
90,70,0.2,"TT",11.5253201831416
70,50,0.2,"TT",16.2632122275527
110,50,0.2,"TT",16.2726932323479
70,90,0.2,"TT",12.5066555998634
110,90,0.2,"TT",21.2233213391892
120,70,0.2,"TT",19.5738829177317
60,70,0.2,"TT",11.6802875611729
90,100,0.2,"TT",19.3730623031605
90,40,0.2,"TT",17.9523347975495
90,70,0.2,"TT",12.0162132481596
70,50,0.2,"TT",15.7202262204286
110,50,0.2,"TT",16.7197442034306
70,90,0.2,"TT",9.85014867927772
110,90,0.2,"TT",17.8619923521644
120,70,0.2,"TT",18.8099223797782
60,70,0.2,"TT",13.2656181899861
90,100,0.2,"TT",20.1822048433614
90,40,0.2,"TT",16.2449799786478
90,70,0.2,"TT",11.0975782084143
70,50,0.2,"TT",18.419819150819
110,50,0.2,"TT",16.8210959289911
70,90,0.2,"TT",14.1583225316424
110,90,0.2,"TT",19.6395035966512
120,70,0.2,"TT",19.68493527083
60,70,0.2,"TT",10.5084497639514
90,100,0.2,"TT",19.9561236791952
90,40,0.2,"TT",17.0269713641408
90,70,0.2,"TT",11.0896574735466
70,50,0.2,"TT",15.3437185432657
110,50,0.2,"TT",17.972419888043
70,90,0.2,"TT",13.6654064812148
110,90,0.2,"TT",19.2324757859996
120,70,0.2,"TT",17.5420766355689
60,70,0.2,"TT",9.91131526178619
90,100,0.2,"TT",17.3987063240388
90,40,0.2,"TT",17.9477610068768
90,70,0.2,"TT",11.569906211027
70,50,0.2,"TT",16.8181131952301
110,50,0.2,"TT",14.2822685133162
70,90,0.2,"TT",12.471365304368
110,90,0.2,"TT",19.8776957383454
120,70,0.2,"TT",18.2235954241121
60,70,0.2,"TT",12.9206777761118
90,100,0.2,"TT",17.8873055354565
90,40,0.2,"TT",17.3981015742143
90,70,0.2,"TT",13.0724789838191
70,50,0.2,"TT",16.7789110435954
110,50,0.2,"TT",15.4891945425547
70,90,0.2,"TT",12.0674416876556
110,90,0.2,"TT",19.7161148999898
120,70,0.2,"TT",18.2971169669681
60,70,0.2,"TT",12.5056543387349
