Prev.Length,Match.Score,Tile.Size,Prev.Type,Browse.Time
120,100,0.1,TT,18.24464906
100,80,0.1,TT,15.72993713
120,80,0.3,TT,18.44881137
100,100,0.3,TT,18.15769257
120,100,0.1,TT,18.85410654
100,80,0.1,TT,18.58458231
120,80,0.3,TT,20.16633146
100,100,0.3,TT,19.94832118
120,100,0.1,TT,20.44609582
100,80,0.1,TT,16.88404362
120,80,0.3,TT,18.65690709
100,100,0.3,TT,18.87497055
120,100,0.1,TT,20.27604085
100,80,0.1,TT,17.11703677
120,80,0.3,TT,17.57540421
100,100,0.3,TT,18.83793181
120,100,0.1,TT,17.59356341
100,80,0.1,TT,15.37898492
120,80,0.3,TT,19.98030514
100,100,0.3,TT,19.08500365
120,100,0.1,TT,21.23480672
100,80,0.1,TT,15.25710196
120,80,0.3,TT,18.07836279
100,100,0.3,TT,18.64687521
120,100,0.1,TT,19.6113376
100,80,0.1,TT,16.30656829
120,80,0.3,TT,19.47941038
100,100,0.3,TT,17.38690813
120,100,0.1,TT,21.8700042
100,80,0.1,TT,15.69368432
120,80,0.3,TT,18.30339845
100,100,0.3,TT,19.61329405
120,100,0.1,TT,18.77800292
100,80,0.1,TT,15.841815
120,80,0.3,TT,19.67773754
100,100,0.3,TT,18.4498593
120,100,0.1,TT,20.21389025
100,80,0.1,TT,16.95347126
120,80,0.3,TT,19.4207304
100,100,0.3,TT,18.24413436
120,100,0.1,TT,18.56122038
100,80,0.1,TT,16.59850602
120,80,0.3,TT,21.37279538
100,100,0.3,TT,19.04642937
120,100,0.1,TT,21.37166268
100,80,0.1,TT,18.05355582
120,80,0.3,TT,19.13717876
100,100,0.3,TT,18.05612358
120,100,0.1,TT,20.18192543
100,80,0.1,TT,16.77098164
120,80,0.3,TT,19.78922795
100,100,0.3,TT,18.15606454
120,100,0.1,TT,18.21533053
100,80,0.1,TT,14.93172777
120,80,0.3,TT,18.9960162
100,100,0.3,TT,20.55930671
120,100,0.1,TT,19.49693686
100,80,0.1,TT,16.61719303
120,80,0.3,TT,18.61425855
100,100,0.3,TT,18.31705013
120,100,0.1,TT,17.7949751
100,80,0.1,TT,15.84902853
120,80,0.3,TT,19.01085232
100,100,0.3,TT,19.20220917
120,100,0.1,TT,20.17423832
100,80,0.1,TT,15.62108918
120,80,0.3,TT,18.49938114
100,100,0.3,TT,21.38925581
120,100,0.1,TT,21.44522608
100,80,0.1,TT,17.9723315
120,80,0.3,TT,19.40195354
100,100,0.3,TT,20.98454342
120,100,0.1,TT,21.79030745
100,80,0.1,TT,15.96495309
120,80,0.3,TT,20.3022733
100,100,0.3,TT,20.44797194
120,100,0.1,TT,17.84321178
100,80,0.1,TT,15.99098383
120,80,0.3,TT,18.049471
100,100,0.3,TT,17.85264894
120,100,0.1,TT,20.34464313
100,80,0.1,TT,16.72405014
120,80,0.3,TT,18.64983742
100,100,0.3,TT,20.37253074
120,100,0.1,TT,20.89469413
100,80,0.1,TT,15.53932729
120,80,0.3,TT,20.46273677
100,100,0.3,TT,19.13971059
120,100,0.1,TT,21.76358428
100,80,0.1,TT,16.5144849
120,80,0.3,TT,19.20704798
100,100,0.3,TT,18.69837035
120,100,0.1,TT,19.01437845
100,80,0.1,TT,15.60123198
120,80,0.3,TT,19.1524363
100,100,0.3,TT,20.22643704
120,100,0.1,TT,18.99306167
100,80,0.1,TT,15.22142873
120,80,0.3,TT,20.5644418
100,100,0.3,TT,20.03149122
120,100,0.1,TT,19.89094679
100,80,0.1,TT,14.82356855
120,80,0.3,TT,19.06258197
100,100,0.3,TT,19.28566241
120,100,0.1,TT,18.91955008
100,80,0.1,TT,15.52640486
120,80,0.3,TT,18.98383753
100,100,0.3,TT,18.79859188
120,100,0.1,TT,21.36583845
100,80,0.1,TT,16.42715578
120,80,0.3,TT,19.23612389
100,100,0.3,TT,20.12521886
120,100,0.1,TT,20.00739153
100,80,0.1,TT,16.58264676
120,80,0.3,TT,19.89202949
100,100,0.3,TT,18.60578771
120,100,0.1,TT,19.99694381
100,80,0.1,TT,13.58436482
120,80,0.3,TT,16.3164179
100,100,0.3,TT,20.83920859
120,100,0.1,TT,23.13039432
100,80,0.1,TT,17.68210597
120,80,0.3,TT,18.72654193
100,100,0.3,TT,18.90201338
120,100,0.1,TT,20.89563853
100,80,0.1,TT,15.24417473
120,80,0.3,TT,19.12676758
100,100,0.3,TT,16.75938642
120,100,0.1,TT,19.0468759
100,80,0.1,TT,18.06388125
120,80,0.3,TT,19.21052122
100,100,0.3,TT,19.18898665
120,100,0.1,TT,19.12220818
100,80,0.1,TT,16.23120153
120,80,0.3,TT,18.15684474
100,100,0.3,TT,18.96360292
120,100,0.1,TT,21.17374422
100,80,0.1,TT,15.76977757
120,80,0.3,TT,18.49531634
100,100,0.3,TT,18.24531831
120,100,0.1,TT,20.71688295
100,80,0.1,TT,15.52221653
120,80,0.3,TT,19.25320013
100,100,0.3,TT,18.85012554
120,100,0.1,TT,19.70895037
100,80,0.1,TT,16.54322796
120,80,0.3,TT,20.36618093
100,100,0.3,TT,19.89214674
120,100,0.1,TT,20.72215043
100,80,0.1,TT,18.15521509
120,80,0.3,TT,20.09354625
100,100,0.3,TT,19.38095551
120,100,0.1,TT,18.94041568
100,80,0.1,TT,15.5980961
120,80,0.3,TT,19.64870268
100,100,0.3,TT,18.48188884
120,100,0.1,TT,20.58270083
100,80,0.1,TT,16.54227523
120,80,0.3,TT,19.98979038
100,100,0.3,TT,19.59052886
120,100,0.1,TT,21.3345037
100,80,0.1,TT,15.64261744
120,80,0.3,TT,19.36666912
100,100,0.3,TT,17.97295291
120,100,0.1,TT,19.85587775
100,80,0.1,TT,16.94511009
120,80,0.3,TT,19.38491743
100,100,0.3,TT,19.0421167
120,100,0.1,TT,20.369916
100,80,0.1,TT,15.82857326
120,80,0.3,TT,20.78083392
100,100,0.3,TT,18.5088672
120,100,0.1,TT,19.14128303
100,80,0.1,TT,16.90752514
120,80,0.3,TT,18.93822593
100,100,0.3,TT,18.21774733
120,100,0.1,TT,19.00807969
100,80,0.1,TT,16.59886054
120,80,0.3,TT,18.87801196
100,100,0.3,TT,20.24596088
120,100,0.1,TT,20.65375844
100,80,0.1,TT,13.9013932
120,80,0.3,TT,18.81751222
100,100,0.3,TT,18.88057068
120,100,0.1,TT,19.06217206
100,80,0.1,TT,16.75345019
120,80,0.3,TT,18.87119023
100,100,0.3,TT,21.53115256
120,100,0.1,TT,19.92752362
100,80,0.1,TT,15.72101525
120,80,0.3,TT,18.88238995
100,100,0.3,TT,17.76792594
120,100,0.1,TT,19.85496355
100,80,0.1,TT,16.98306005
120,80,0.3,TT,19.20605351
100,100,0.3,TT,18.77802518
120,100,0.1,TT,19.81330226
100,80,0.1,TT,15.63696106
120,80,0.3,TT,18.68130825
100,100,0.3,TT,20.09289068
120,100,0.1,TT,20.77950631
100,80,0.1,TT,14.75924413
120,80,0.3,TT,19.03303323
100,100,0.3,TT,20.62330774
120,100,0.1,TT,21.29290928
100,80,0.1,TT,16.92764107
120,80,0.3,TT,21.9757635
100,100,0.3,TT,21.24711289
120,100,0.1,TT,18.15808687
100,80,0.1,TT,15.29109286
120,80,0.3,TT,19.2609165
100,100,0.3,TT,18.08602124
120,100,0.1,TT,19.72721636
100,80,0.1,TT,15.44104776
120,80,0.3,TT,20.59000978
100,100,0.3,TT,20.09145677
120,100,0.1,TT,19.94425034
100,80,0.1,TT,15.59198004
120,80,0.3,TT,19.31174609
100,100,0.3,TT,19.15847179
120,100,0.1,TT,19.63401291
100,80,0.1,TT,15.48354086
120,80,0.3,TT,17.39781326
100,100,0.3,TT,20.42645119
120,100,0.1,TT,20.75308914
100,80,0.1,TT,15.66696626
120,80,0.3,TT,19.89612639
100,100,0.3,TT,20.16029702
120,100,0.1,TT,18.86873443
100,80,0.1,TT,14.88907558
120,80,0.3,TT,19.07697812
100,100,0.3,TT,17.74024997
120,100,0.1,TT,19.85622891
100,80,0.1,TT,16.71929001
120,80,0.3,TT,17.70358361
100,100,0.3,TT,19.51539584
120,100,0.1,TT,20.0134665
100,80,0.1,TT,16.89712613
120,80,0.3,TT,18.2100897
100,100,0.3,TT,19.62545049
120,100,0.1,TT,20.31847536
100,80,0.1,TT,15.10885045
120,80,0.3,TT,21.05381503
100,100,0.3,TT,17.69357053
120,100,0.1,TT,21.00723457
100,80,0.1,TT,17.20727223
120,80,0.3,TT,19.083677
100,100,0.3,TT,19.79455999
120,100,0.1,TT,20.01502761
100,80,0.1,TT,16.3408973
120,80,0.3,TT,20.39088387
100,100,0.3,TT,16.95753334
120,100,0.1,TT,19.04570116
100,80,0.1,TT,16.6856484
120,80,0.3,TT,17.73304636
100,100,0.3,TT,18.73729421
120,100,0.1,TT,19.62359286
100,80,0.1,TT,14.95046748
120,80,0.3,TT,20.93764268
100,100,0.3,TT,18.73254471
120,100,0.1,TT,18.83755221
100,80,0.1,TT,16.10800438
120,80,0.3,TT,19.21550066
100,100,0.3,TT,18.6303339
120,100,0.1,TT,20.75297779
100,80,0.1,TT,15.60924733
120,80,0.3,TT,17.95356103
100,100,0.3,TT,20.10282151
120,100,0.1,TT,19.30143502
100,80,0.1,TT,16.77729382
120,80,0.3,TT,19.44109617
100,100,0.3,TT,17.67131821
120,100,0.1,TT,20.56253759
100,80,0.1,TT,15.70506112
120,80,0.3,TT,18.43422204
100,100,0.3,TT,20.66404193
120,100,0.1,TT,21.12195553
100,80,0.1,TT,16.00232484
120,80,0.3,TT,19.32917873
100,100,0.3,TT,19.34788537
120,100,0.1,TT,20.14514463
100,80,0.1,TT,16.70710687
120,80,0.3,TT,18.0110788
100,100,0.3,TT,19.80552033
120,100,0.1,TT,19.37728657
100,80,0.1,TT,15.10462091
120,80,0.3,TT,19.13137957
100,100,0.3,TT,19.99639099
120,100,0.1,TT,18.84586329
100,80,0.1,TT,16.15384901
120,80,0.3,TT,18.52257189
100,100,0.3,TT,19.55296022
120,100,0.1,TT,20.34004248
100,80,0.1,TT,14.76760687
120,80,0.3,TT,21.13436135
100,100,0.3,TT,18.77681367
120,100,0.1,TT,21.63288125
100,80,0.1,TT,17.19881619
120,80,0.3,TT,17.5510374
100,100,0.3,TT,19.74021098
120,100,0.1,TT,20.37850881
100,80,0.1,TT,16.97898946
120,80,0.3,TT,18.31780746
100,100,0.3,TT,19.28575197
120,100,0.1,TT,20.80469156
100,80,0.1,TT,15.77369571
120,80,0.3,TT,17.45228089
100,100,0.3,TT,20.65007915
120,100,0.1,TT,20.0749118
100,80,0.1,TT,16.62551294
120,80,0.3,TT,18.66099619
100,100,0.3,TT,19.59529619
120,100,0.1,TT,19.19313387
100,80,0.1,TT,15.94663801
120,80,0.3,TT,17.87096874
100,100,0.3,TT,18.35686799
120,100,0.1,TT,19.24960061
100,80,0.1,TT,15.69866355
120,80,0.3,TT,20.56067437
100,100,0.3,TT,20.62538066
120,100,0.1,TT,18.90736902
100,80,0.1,TT,17.19715351
120,80,0.3,TT,17.00178897
100,100,0.3,TT,18.49002926
120,100,0.1,TT,19.63692049
100,80,0.1,TT,15.39087834
120,80,0.3,TT,18.81889984
100,100,0.3,TT,19.293554
120,100,0.1,TT,18.36120137
100,80,0.1,TT,15.93913694
120,80,0.3,TT,19.06315456
100,100,0.3,TT,19.43860007
120,100,0.1,TT,20.80763297
100,80,0.1,TT,15.63992034
120,80,0.3,TT,19.34568231
100,100,0.3,TT,19.11991844
120,100,0.1,TT,19.46024061
